Family - Full Name,Start Date,Collectors - Last Name,Latitude1,Longitude1,Country - Full Name,State - Full Name,County - Full Name,Locality,Zoogeography - Full Name,Unique Identifier
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115292
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115293
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115294
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115295
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115298
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115299
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115300
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115301
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115302
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115303
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115304
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115316
Formicidae,07/07/1917,,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115354
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115296
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115306
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115308
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115309
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115310
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115311
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115313
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115317
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115318
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115319
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115320
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115321
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115322
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115323
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115324
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115325
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115326
Formicidae,07/07/1917,,32.6228500000,-109.9459100000,United States,Arizona,Graham County,"Fort Grant, Pinaleno Mts.",Nearctic,CUIC000115332
Formicidae,07/07/1917,W. M. Wheeler,30.7773700000,-103.7443400000,United States,Texas,Jeff Davis County,Limpia Canyon Davis Mts.,Nearctic,CUIC000115305
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001167
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001168
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001169
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001170
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001176
Formicidae,07/07/1917,Wheeler,32.9500000000,-105.7333000000,United States,New Mexico,Otero County,"Cloudcroft, Sacramento Mountains",Nearctic,CUIC000001177
Formicidae,07/07/1946,M.W. Wing,,,United States,Michigan,Midland County,NA,Nearctic,CUIC000010052
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010082
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010083
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010084
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010085
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010087
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010088
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010090
Formicidae,07/07/1946,M.W. Wing,,,United States,North Carolina,Johnston County,Smithfield,Nearctic,CUIC000010094
Formicidae,07/07/1967,R. W. Poole,,,Venezuela,Aragua State,,Rancho Grande,Neotropical,CUIC000113953
Formicidae,07/07/1967,Robert G. Beard,9.1547220000,-79.8480560000,Panama,Colon,,Barro Colorado Island,Neotropical,CUIC000069283
Formicidae,07/07/1979,S and J Peck,,,South Africa,KwaZulu-Natal,,Cathedral Peaks Forest Station,Afrotropical,CUIC000010536
Formicidae,07/07/1979,S and J Peck,,,South Africa,KwaZulu-Natal,,Cathedral Peaks Forest Station,Afrotropical,CUIC000010537
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055508
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055517
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055526
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055535
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055544
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055580
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055589
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055598
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055607
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055616
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055625
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055634
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055643
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055652
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055661
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055670
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055678
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055679
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055688
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055696
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055697
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055705
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055714
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055723
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055732
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055741
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055750
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055759
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055768
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055777
Formicidae,07/07/2004,L. R. Davis Jr.,39.0130480000,-104.7008080000,United States,Colorado,El Paso County,Black Forest,Nearctic,CUIC000055786
Formicidae,07/07/2014,C. S. Moreau,-19.3265000000,146.7599000000,Australia,State of Queensland,Townsville,James Cook University campus,Australasian,CUIC000116330
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010487
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010488
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010489
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010490
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010491
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010492
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010493
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010494
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010495
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010496
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010497
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010498
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010499
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010500
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010501
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010502
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010503
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010504
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010505
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010506
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010507
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010508
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010509
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010510
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010511
Formicidae,07/08/1950,VC Bradley,46.6166670000,-61.0166670000,Canada,Nova Scotia,Inverness,Cheticamp,Nearctic,CUIC000010512
Formicidae,07/08/1951,H.E. Evans,,,Mexico,Durango,Nombre de Dios,N/A,Neotropical,CUIC000009713
Formicidae,07/08/1970,W.L. Brown,,,United States,Nebraska,Dawson County,Lexington,Nearctic,CUIC000011062
Formicidae,07/08/1970,W.L. Brown,,,United States,Nebraska,Dawson County,Lexington,Nearctic,CUIC000011063
Formicidae,07/08/1972,C. Kugler,,,United States,New York,Tompkins County,NA,Nearctic,CUIC000010038
Formicidae,07/08/1972,S and J Peck,17.2500000000,-88.7666670000,Belize,Cayo District,,Belmopan,Neotropical,CUIC000002137
Formicidae,07/08/1986,A.M. Shaw,,,United States,New York,Tompkins County,Ithaca,Nearctic,CUIC000010011
Formicidae,07/08/2003,C. Saux,,,United States,Arizona,Cochise County,"Southwest Research Station, Chiricahua Mountains, 8km W of Portal",Nearctic,CUIC000009720
Formicidae,07/08/2003,Corrie Moreau,31.9166700000,-109.2667000000,United States,Arizona,Cochise County,"Chiricahua Mountains, 11.9 km 260° W. Portal",Nearctic,CUIC000001156
Formicidae,07/08/2003,Corrie Moreau,31.9316700000,-109.2700000000,United States,Arizona,Cochise County,"Chiricahua Mountains, pinery canyon",Nearctic,CUIC000001155
Formicidae,07/08/2003,Corrie Saux Moreau,31.8833300000,-109.2333000000,United States,Arizona,Cochise County,"Chiricahua Mountains, 9.5km 233° SW Portal",Nearctic,CUIC000007210
Formicidae,07/08/2003,Corrie Saux Moreau,31.9333300000,-109.2633000000,United States,Arizona,Cochise County,Chiricahua Mountains,Nearctic,CUIC000011134
Formicidae,07/08/2014,C. S. Moreau,-19.1345000000,146.8688000000,Australia,State of Queensland,Townsville,"Magnetic Island, Arcadia trail",Australasian,CUIC000116325
Formicidae,07/08/2015,J. S. Waters,41.8424700000,-71.4346100000,United States,Rhode Island,Providence,"Providence College, garden adj. President's house",Nearctic,CUIC000060593
Formicidae,07/09/1921,M.R. Smith,,,United States,Mississippi,Chickasaw County,Okalona,Nearctic,CUIC000011059
Formicidae,07/09/1921,M.R. Smith,,,United States,Mississippi,Chickasaw County,Okalona,Nearctic,CUIC000011060
Formicidae,07/09/1934,,34.6400000000,-78.4830000000,United States,North Carolina,Bladen County,White Lake,Nearctic,CUIC000115370
Formicidae,07/09/1934,,34.6400000000,-78.4830000000,United States,North Carolina,Bladen County,White Lake,Nearctic,CUIC000115371
Formicidae,07/09/1934,,34.6400000000,-78.4830000000,United States,North Carolina,Bladen County,White Lake,Nearctic,CUIC000115372
Formicidae,07/09/1934,,34.6400000000,-78.4830000000,United States,North Carolina,Bladen County,White Lake,Nearctic,CUIC000115373
Formicidae,07/09/1934,,34.6400000000,-78.4830000000,United States,North Carolina,Bladen County,White Lake,Nearctic,CUIC000115380
Formicidae,07/09/2007,Corrie Saux Moreau,-17.5867200000,145.7502000000,Australia,Queensland,Cassowary Coast,"Wooroonooran National Park, Nandroya Falls Trail, ~35km west of Innisfail",Australasian,CUIC000002103
Formicidae,07/09/2007,Corrie Saux Moreau,-17.5867200000,145.7502000000,Australia,State of Queensland,Cassowary Coast,"Wooroonooran National Park, Nandroya Falls Trail, ~35km west of Innisfail",Australasian,CUIC000011179
Formicidae,07/09/2011,Corrie Saux Moreau,24.7430300000,-80.9954500000,United States,Florida,Monroe County,"Fat Deer Key, Curry Hammock S.P. Nature trail",Nearctic,CUIC000010666
Formicidae,07/11/1938,,20.4685560000,-102.5862120000,Mexico,Jalisco,Ameca,El Valle,Neotropical,CUIC000001869
Formicidae,07/11/1938,,20.4685560000,-102.5862120000,Mexico,Jalisco,Ameca,El Valle,Neotropical,CUIC000001870
Formicidae,07/11/1938,,20.4685560000,-102.5862120000,Mexico,Jalisco,Ameca,El Valle,Neotropical,CUIC000001871
